areaName,date,newCasesByPublishDate
Richmond upon Thames,2020-11-04,13
Richmond upon Thames,2020-11-05,9
Richmond upon Thames,2020-11-06,5
Richmond upon Thames,2020-11-07,17
Richmond upon Thames,2020-11-08,7
Richmond upon Thames,2020-11-09,11
Richmond upon Thames,2020-11-10,7
Richmond upon Thames,2020-11-11,13
Richmond upon Thames,2020-11-12,19
Richmond upon Thames,2020-11-13,17
Richmond upon Thames,2020-11-14,12
Richmond upon Thames,2020-11-15,11
Richmond upon Thames,2020-11-16,0
Richmond upon Thames,2020-11-17,7
Richmond upon Thames,2020-11-18,6
Richmond upon Thames,2020-11-19,9
Richmond upon Thames,2020-11-20,9
Richmond upon Thames,2020-11-21,11
Richmond upon Thames,2020-11-22,10
Richmond upon Thames,2020-11-23,7
Richmond upon Thames,2020-11-24,4
Richmond upon Thames,2020-11-25,9
Richmond upon Thames,2020-11-26,8
Richmond upon Thames,2020-11-27,5
Richmond upon Thames,2020-11-28,9
Richmond upon Thames,2020-11-29,7
Richmond upon Thames,2020-11-30,3
Richmond upon Thames,2020-12-01,7
Richmond upon Thames,2020-12-02,7
Richmond upon Thames,2020-12-03,4
Richmond upon Thames,2020-12-04,9
Richmond upon Thames,2020-12-05,8
Richmond upon Thames,2020-12-06,10
Richmond upon Thames,2020-12-07,8
Richmond upon Thames,2020-12-08,5
Richmond upon Thames,2020-12-09,12
Richmond upon Thames,2020-12-10,10
Richmond upon Thames,2020-12-11,26
Richmond upon Thames,2020-12-12,19
Richmond upon Thames,2020-12-13,21
Richmond upon Thames,2020-12-14,19
Richmond upon Thames,2020-12-15,19
Richmond upon Thames,2020-12-16,31
Richmond upon Thames,2020-12-17,24
Richmond upon Thames,2020-12-18,31
Richmond upon Thames,2020-12-19,27
Richmond upon Thames,2020-12-20,51
Richmond upon Thames,2020-12-21,46
Richmond upon Thames,2020-12-22,30
Richmond upon Thames,2020-12-23,34
Richmond upon Thames,2020-12-24,59
Richmond upon Thames,2020-12-25,62
Richmond upon Thames,2020-12-26,37
Richmond upon Thames,2020-12-27,49
Richmond upon Thames,2020-12-28,54
Richmond upon Thames,2020-12-29,40
Richmond upon Thames,2020-12-30,68
Richmond upon Thames,2020-12-31,72
Richmond upon Thames,2021-01-01,72
Richmond upon Thames,2021-01-02,65
Richmond upon Thames,2021-01-03,36
Richmond upon Thames,2021-01-04,55
Richmond upon Thames,2021-01-05,43
Richmond upon Thames,2021-01-06,55
Richmond upon Thames,2021-01-07,32
Richmond upon Thames,2021-01-08,47
Richmond upon Thames,2021-01-09,55
Richmond upon Thames,2021-01-10,45
Richmond upon Thames,2021-01-11,43
Richmond upon Thames,2021-01-12,17
Richmond upon Thames,2021-01-13,22
Richmond upon Thames,2021-01-14,31
Richmond upon Thames,2021-01-15,34
Richmond upon Thames,2021-01-16,22
Richmond upon Thames,2021-01-17,58
Richmond upon Thames,2021-01-18,26
Richmond upon Thames,2021-01-19,25
Richmond upon Thames,2021-01-20,17
Richmond upon Thames,2021-01-21,29
Richmond upon Thames,2021-01-22,32
Richmond upon Thames,2021-01-23,24
Richmond upon Thames,2021-01-24,18
Richmond upon Thames,2021-01-25,19
Richmond upon Thames,2021-01-26,13
Richmond upon Thames,2021-01-27,22
Richmond upon Thames,2021-01-28,17
Richmond upon Thames,2021-01-29,25
Richmond upon Thames,2021-01-30,15
Richmond upon Thames,2021-01-31,10
Richmond upon Thames,2021-02-01,19
Richmond upon Thames,2021-02-02,17
Richmond upon Thames,2021-02-03,16
Richmond upon Thames,2021-02-04,18
Richmond upon Thames,2021-02-05,14
Richmond upon Thames,2021-02-06,19
Richmond upon Thames,2021-02-07,12
Richmond upon Thames,2021-02-08,8
Richmond upon Thames,2021-02-09,7
Richmond upon Thames,2021-02-10,9
Richmond upon Thames,2021-02-11,8
Richmond upon Thames,2021-02-12,9
Richmond upon Thames,2021-02-13,5
Richmond upon Thames,2021-02-14,3
Richmond upon Thames,2021-02-15,4
Richmond upon Thames,2021-02-16,6
Richmond upon Thames,2021-02-17,7
Richmond upon Thames,2021-02-18,6
Richmond upon Thames,2021-02-19,4
Richmond upon Thames,2021-02-20,6
Richmond upon Thames,2021-02-21,7
Richmond upon Thames,2021-02-22,4
Richmond upon Thames,2021-02-23,3
Richmond upon Thames,2021-02-24,5
Richmond upon Thames,2021-02-25,4
Richmond upon Thames,2021-02-26,4
Richmond upon Thames,2021-02-27,2
Richmond upon Thames,2021-02-28,4
Richmond upon Thames,2021-03-01,2
Richmond upon Thames,2021-03-02,5
Richmond upon Thames,2021-03-03,1
Richmond upon Thames,2021-03-04,4
Richmond upon Thames,2021-03-05,3
Richmond upon Thames,2021-03-06,1
Richmond upon Thames,2021-03-07,2
Richmond upon Thames,2021-03-08,2
Richmond upon Thames,2021-03-09,3
Richmond upon Thames,2021-03-10,2
Richmond upon Thames,2021-03-11,2
Richmond upon Thames,2021-03-12,3
Richmond upon Thames,2021-03-13,5
Richmond upon Thames,2021-03-14,0
Richmond upon Thames,2021-03-15,2
Richmond upon Thames,2021-03-16,3
Richmond upon Thames,2021-03-17,2
Richmond upon Thames,2021-03-18,2
Richmond upon Thames,2021-03-19,2
Richmond upon Thames,2021-03-20,2
Richmond upon Thames,2021-03-21,2
Richmond upon Thames,2021-03-22,2
Richmond upon Thames,2021-03-23,2
Richmond upon Thames,2021-03-24,3
Richmond upon Thames,2021-03-25,4
Richmond upon Thames,2021-03-26,0
Richmond upon Thames,2021-03-27,2
Richmond upon Thames,2021-03-28,1
Richmond upon Thames,2021-03-29,2
Richmond upon Thames,2021-03-30,2
Richmond upon Thames,2021-03-31,2
Richmond upon Thames,2021-04-01,4
Richmond upon Thames,2021-04-02,1
Richmond upon Thames,2021-04-03,2
Richmond upon Thames,2021-04-04,1
Richmond upon Thames,2021-04-05,1
Richmond upon Thames,2021-04-06,2
Richmond upon Thames,2021-04-07,2
Richmond upon Thames,2021-04-08,1
Richmond upon Thames,2021-04-09,0
Richmond upon Thames,2021-04-10,1
Richmond upon Thames,2021-04-11,0
Richmond upon Thames,2021-04-12,3
Richmond upon Thames,2021-04-13,2
Richmond upon Thames,2021-04-14,2
Richmond upon Thames,2021-04-15,2
Richmond upon Thames,2021-04-16,2
Richmond upon Thames,2021-04-17,2
Richmond upon Thames,2021-04-18,0
Richmond upon Thames,2021-04-19,0
Richmond upon Thames,2021-04-20,2
Richmond upon Thames,2021-04-21,0
Richmond upon Thames,2021-04-22,2
Richmond upon Thames,2021-04-23,2
Richmond upon Thames,2021-04-24,1
Richmond upon Thames,2021-04-25,1
Richmond upon Thames,2021-04-26,2
Richmond upon Thames,2021-04-27,2
Richmond upon Thames,2021-04-28,0
Richmond upon Thames,2021-04-29,2
Richmond upon Thames,2021-04-30,1
Richmond upon Thames,2021-05-01,2
Richmond upon Thames,2021-05-02,1
Richmond upon Thames,2021-05-03,1
Richmond upon Thames,2021-05-04,1
Richmond upon Thames,2021-05-05,1
Richmond upon Thames,2021-05-06,1
Richmond upon Thames,2021-05-07,1
Richmond upon Thames,2021-05-08,0
Richmond upon Thames,2021-05-09,1
Richmond upon Thames,2021-05-10,1
Richmond upon Thames,2021-05-11,1
Richmond upon Thames,2021-05-12,1
Richmond upon Thames,2021-05-13,0
Richmond upon Thames,2021-05-14,0
Richmond upon Thames,2021-05-15,2
Richmond upon Thames,2021-05-16,0
Richmond upon Thames,2021-05-17,0
Richmond upon Thames,2021-05-18,0
Richmond upon Thames,2021-05-19,2
Richmond upon Thames,2021-05-20,1
Richmond upon Thames,2021-05-21,0
Richmond upon Thames,2021-05-22,0
Richmond upon Thames,2021-05-23,0
Richmond upon Thames,2021-05-24,2
Richmond upon Thames,2021-05-25,2
Richmond upon Thames,2021-05-26,0
Richmond upon Thames,2021-05-27,1
Richmond upon Thames,2021-05-28,3
Richmond upon Thames,2021-05-29,1
Richmond upon Thames,2021-05-30,2
Richmond upon Thames,2021-05-31,0
Richmond upon Thames,2021-06-01,1
Richmond upon Thames,2021-06-02,2
Richmond upon Thames,2021-06-03,3
Richmond upon Thames,2021-06-04,3
Richmond upon Thames,2021-06-05,5
Richmond upon Thames,2021-06-06,2
Richmond upon Thames,2021-06-07,5
Richmond upon Thames,2021-06-08,8
Richmond upon Thames,2021-06-09,4
Richmond upon Thames,2021-06-10,5
Richmond upon Thames,2021-06-11,7
Richmond upon Thames,2021-06-12,4
Richmond upon Thames,2021-06-13,6
Richmond upon Thames,2021-06-14,4
Richmond upon Thames,2021-06-15,5
Richmond upon Thames,2021-06-16,7
Richmond upon Thames,2021-06-17,8
Richmond upon Thames,2021-06-18,8
Richmond upon Thames,2021-06-19,0
Richmond upon Thames,2021-06-20,7
Richmond upon Thames,2021-06-21,8
Richmond upon Thames,2021-06-22,8
Richmond upon Thames,2021-06-23,14
Richmond upon Thames,2021-06-24,12
Richmond upon Thames,2021-06-25,11
Richmond upon Thames,2021-06-26,12
Richmond upon Thames,2021-06-27,12
Richmond upon Thames,2021-06-28,15
Richmond upon Thames,2021-06-29,17
Richmond upon Thames,2021-06-30,16
Richmond upon Thames,2021-07-01,16
Richmond upon Thames,2021-07-02,20
Richmond upon Thames,2021-07-03,8
Richmond upon Thames,2021-07-04,16
Richmond upon Thames,2021-07-05,19
Richmond upon Thames,2021-07-06,27
Richmond upon Thames,2021-07-07,12
Richmond upon Thames,2021-07-08,16
Richmond upon Thames,2021-07-09,17
Richmond upon Thames,2021-07-10,21
Richmond upon Thames,2021-07-11,14
Richmond upon Thames,2021-07-12,38
Richmond upon Thames,2021-07-13,28
Richmond upon Thames,2021-07-14,37
Richmond upon Thames,2021-07-15,41
Richmond upon Thames,2021-07-16,53
Richmond upon Thames,2021-07-17,50
Richmond upon Thames,2021-07-18,48
Richmond upon Thames,2021-07-19,37
Richmond upon Thames,2021-07-20,36
Richmond upon Thames,2021-07-21,41
Richmond upon Thames,2021-07-22,21
Richmond upon Thames,2021-07-23,36
Richmond upon Thames,2021-07-24,21
Richmond upon Thames,2021-07-25,20
Richmond upon Thames,2021-07-26,21
Richmond upon Thames,2021-07-27,21
Richmond upon Thames,2021-07-28,23
Richmond upon Thames,2021-07-29,29
Richmond upon Thames,2021-07-30,21
Richmond upon Thames,2021-07-31,19
Richmond upon Thames,2021-08-01,21
Richmond upon Thames,2021-08-02,14
Richmond upon Thames,2021-08-03,16
Richmond upon Thames,2021-08-04,15
Richmond upon Thames,2021-08-05,22
Richmond upon Thames,2021-08-06,23
Richmond upon Thames,2021-08-07,22
Richmond upon Thames,2021-08-08,21
Richmond upon Thames,2021-08-09,13
Richmond upon Thames,2021-08-10,19
Richmond upon Thames,2021-08-11,17
Richmond upon Thames,2021-08-12,21
Richmond upon Thames,2021-08-13,19
Richmond upon Thames,2021-08-14,20
Richmond upon Thames,2021-08-15,12
Richmond upon Thames,2021-08-16,17
Richmond upon Thames,2021-08-17,19
Richmond upon Thames,2021-08-18,17
Richmond upon Thames,2021-08-19,30
Richmond upon Thames,2021-08-20,28
Richmond upon Thames,2021-08-21,27
Richmond upon Thames,2021-08-22,26
Richmond upon Thames,2021-08-23,23
Richmond upon Thames,2021-08-24,23
Richmond upon Thames,2021-08-25,24
Richmond upon Thames,2021-08-26,24
Richmond upon Thames,2021-08-27,24
Richmond upon Thames,2021-08-28,21
Richmond upon Thames,2021-08-29,17
Richmond upon Thames,2021-08-30,14
Richmond upon Thames,2021-08-31,17
Richmond upon Thames,2021-09-01,19
Richmond upon Thames,2021-09-02,27
Richmond upon Thames,2021-09-03,21
Richmond upon Thames,2021-09-04,22
Richmond upon Thames,2021-09-05,31
Richmond upon Thames,2021-09-06,20
Richmond upon Thames,2021-09-07,20
Richmond upon Thames,2021-09-08,24
Richmond upon Thames,2021-09-09,18
Richmond upon Thames,2021-09-10,18
Richmond upon Thames,2021-09-11,18
Richmond upon Thames,2021-09-12,10
Richmond upon Thames,2021-09-13,17
Richmond upon Thames,2021-09-14,18
Richmond upon Thames,2021-09-15,16
Richmond upon Thames,2021-09-16,19
Richmond upon Thames,2021-09-17,22
Richmond upon Thames,2021-09-18,16
Richmond upon Thames,2021-09-19,18
Richmond upon Thames,2021-09-20,23
Richmond upon Thames,2021-09-21,23
Richmond upon Thames,2021-09-22,29
Richmond upon Thames,2021-09-23,30
Richmond upon Thames,2021-09-24,24
Richmond upon Thames,2021-09-25,24
Richmond upon Thames,2021-09-26,16
Richmond upon Thames,2021-09-27,22
Richmond upon Thames,2021-09-28,31
Richmond upon Thames,2021-09-29,28
Richmond upon Thames,2021-09-30,21
Richmond upon Thames,2021-10-01,16
Richmond upon Thames,2021-10-02,23
Richmond upon Thames,2021-10-03,16
Richmond upon Thames,2021-10-04,29
Richmond upon Thames,2021-10-05,31
Richmond upon Thames,2021-10-06,24
Richmond upon Thames,2021-10-07,26
Richmond upon Thames,2021-10-08,34
Richmond upon Thames,2021-10-09,27
Richmond upon Thames,2021-10-10,34
Richmond upon Thames,2021-10-11,42
Richmond upon Thames,2021-10-12,32
Richmond upon Thames,2021-10-13,34
Richmond upon Thames,2021-10-14,39
Richmond upon Thames,2021-10-15,38
Richmond upon Thames,2021-10-16,36
Richmond upon Thames,2021-10-17,36
Richmond upon Thames,2021-10-18,40
Richmond upon Thames,2021-10-19,34
Richmond upon Thames,2021-10-20,43
Richmond upon Thames,2021-10-21,48
Richmond upon Thames,2021-10-22,46
Richmond upon Thames,2021-10-23,46
Richmond upon Thames,2021-10-24,41
Richmond upon Thames,2021-10-25,33
Richmond upon Thames,2021-10-26,32
Richmond upon Thames,2021-10-27,53
Richmond upon Thames,2021-10-28,43
Richmond upon Thames,2021-10-29,36
Richmond upon Thames,2021-10-30,36
Richmond upon Thames,2021-10-31,26
Richmond upon Thames,2021-11-01,29
Richmond upon Thames,2021-11-02,21
Richmond upon Thames,2021-11-03,37
Richmond upon Thames,2021-11-04,29
Richmond upon Thames,2021-11-05,23
Richmond upon Thames,2021-11-06,21
Richmond upon Thames,2021-11-07,24
Richmond upon Thames,2021-11-08,29
Richmond upon Thames,2021-11-09,21
Richmond upon Thames,2021-11-10,34
Richmond upon Thames,2021-11-11,45
Richmond upon Thames,2021-11-12,44
Richmond upon Thames,2021-11-13,41
Richmond upon Thames,2021-11-14,43
Richmond upon Thames,2021-11-15,30
Richmond upon Thames,2021-11-16,36
Richmond upon Thames,2021-11-17,24
Richmond upon Thames,2021-11-18,53
Richmond upon Thames,2021-11-19,48
Richmond upon Thames,2021-11-20,40
Richmond upon Thames,2021-11-21,63
Richmond upon Thames,2021-11-22,52
Richmond upon Thames,2021-11-23,48
Richmond upon Thames,2021-11-24,51
Richmond upon Thames,2021-11-25,72
Richmond upon Thames,2021-11-26,61
Richmond upon Thames,2021-11-27,55
Richmond upon Thames,2021-11-28,43
Richmond upon Thames,2021-11-29,66
Richmond upon Thames,2021-11-30,37
Richmond upon Thames,2021-12-01,48
Richmond upon Thames,2021-12-02,77
Richmond upon Thames,2021-12-03,63
Richmond upon Thames,2021-12-04,44
Richmond upon Thames,2021-12-05,46
Richmond upon Thames,2021-12-06,71
Richmond upon Thames,2021-12-07,51
Richmond upon Thames,2021-12-08,50
Richmond upon Thames,2021-12-09,52
Richmond upon Thames,2021-12-10,84
Richmond upon Thames,2021-12-11,60
Richmond upon Thames,2021-12-12,52
Richmond upon Thames,2021-12-13,78
Richmond upon Thames,2021-12-14,82
Richmond upon Thames,2021-12-15,112
Richmond upon Thames,2021-12-16,146
Richmond upon Thames,2021-12-17,172
Richmond upon Thames,2021-12-18,163
Richmond upon Thames,2021-12-19,151
Richmond upon Thames,2021-12-20,163
Richmond upon Thames,2021-12-21,139
Richmond upon Thames,2021-12-22,169
Richmond upon Thames,2021-12-23,144
Richmond upon Thames,2021-12-24,193
Richmond upon Thames,2021-12-25,155
Richmond upon Thames,2021-12-26,137
Richmond upon Thames,2021-12-27,104
Richmond upon Thames,2021-12-28,96
Richmond upon Thames,2021-12-29,149
Richmond upon Thames,2021-12-30,134
Richmond upon Thames,2021-12-31,154
Richmond upon Thames,2022-01-01,127
Richmond upon Thames,2022-01-02,93
Richmond upon Thames,2022-01-03,133
Richmond upon Thames,2022-01-04,113
Richmond upon Thames,2022-01-05,130
Richmond upon Thames,2022-01-06,125
Richmond upon Thames,2022-01-07,131
Richmond upon Thames,2022-01-08,115
Richmond upon Thames,2022-01-09,90
Richmond upon Thames,2022-01-10,86
Richmond upon Thames,2022-01-11,79
Richmond upon Thames,2022-01-12,82
Richmond upon Thames,2022-01-13,96
Richmond upon Thames,2022-01-14,88
Richmond upon Thames,2022-01-15,68
Richmond upon Thames,2022-01-16,73
Richmond upon Thames,2022-01-17,84
Richmond upon Thames,2022-01-18,92
Richmond upon Thames,2022-01-19,113
Richmond upon Thames,2022-01-20,109
Richmond upon Thames,2022-01-21,91
Richmond upon Thames,2022-01-22,91
Richmond upon Thames,2022-01-23,91
Richmond upon Thames,2022-01-24,117
Richmond upon Thames,2022-01-25,111
Richmond upon Thames,2022-01-26,109
Richmond upon Thames,2022-01-27,114
Richmond upon Thames,2022-01-28,115
Richmond upon Thames,2022-01-29,95
Richmond upon Thames,2022-01-30,77
Richmond upon Thames,2022-01-31,666
Richmond upon Thames,2022-02-01,141
Richmond upon Thames,2022-02-02,110
Richmond upon Thames,2022-02-03,112
Richmond upon Thames,2022-02-04,97
Richmond upon Thames,2022-02-05,77
Richmond upon Thames,2022-02-06,77
Richmond upon Thames,2022-02-07,63
Richmond upon Thames,2022-02-08,91
Richmond upon Thames,2022-02-09,79
Richmond upon Thames,2022-02-10,77
Richmond upon Thames,2022-02-11,62
Richmond upon Thames,2022-02-12,46
Richmond upon Thames,2022-02-13,49
Richmond upon Thames,2022-02-14,40
Richmond upon Thames,2022-02-15,52
Richmond upon Thames,2022-02-16,51
Richmond upon Thames,2022-02-17,48
Richmond upon Thames,2022-02-18,46
Richmond upon Thames,2022-02-19,42
Richmond upon Thames,2022-02-20,32
Richmond upon Thames,2022-02-21,46
Richmond upon Thames,2022-02-22,51
Richmond upon Thames,2022-02-23,40
Richmond upon Thames,2022-02-24,32
Richmond upon Thames,2022-02-25,37
Richmond upon Thames,2022-02-26,0
Richmond upon Thames,2022-02-27,0
Richmond upon Thames,2022-02-28,80
Richmond upon Thames,2022-03-01,43
Richmond upon Thames,2022-03-02,41
Richmond upon Thames,2022-03-03,46
Richmond upon Thames,2022-03-04,47
Richmond upon Thames,2022-03-05,0
Richmond upon Thames,2022-03-06,0
Richmond upon Thames,2022-03-07,136
Richmond upon Thames,2022-03-08,60
Richmond upon Thames,2022-03-09,62
Richmond upon Thames,2022-03-10,68
Richmond upon Thames,2022-03-11,59
Richmond upon Thames,2022-03-12,0
Richmond upon Thames,2022-03-13,0
Richmond upon Thames,2022-03-14,189
Richmond upon Thames,2022-03-15,71
Richmond upon Thames,2022-03-16,83
Richmond upon Thames,2022-03-17,96
Richmond upon Thames,2022-03-18,72
Richmond upon Thames,2022-03-19,0
Richmond upon Thames,2022-03-20,0
Richmond upon Thames,2022-03-21,216
Richmond upon Thames,2022-03-22,75
Richmond upon Thames,2022-03-23,82
Richmond upon Thames,2022-03-24,72
Richmond upon Thames,2022-03-25,62
Richmond upon Thames,2022-03-26,0
Richmond upon Thames,2022-03-27,0
Richmond upon Thames,2022-03-28,193
Richmond upon Thames,2022-03-29,61
Richmond upon Thames,2022-03-30,76
Richmond upon Thames,2022-03-31,69
Richmond upon Thames,2022-04-01,55
Richmond upon Thames,2022-04-02,0
Richmond upon Thames,2022-04-03,0
Richmond upon Thames,2022-04-04,131
Richmond upon Thames,2022-04-05,31
Richmond upon Thames,2022-04-06,39
Richmond upon Thames,2022-04-07,37
Richmond upon Thames,2022-04-08,30
Richmond upon Thames,2022-04-09,0
Richmond upon Thames,2022-04-10,0
Richmond upon Thames,2022-04-11,76
Richmond upon Thames,2022-04-12,26
Richmond upon Thames,2022-04-13,31
Richmond upon Thames,2022-04-14,29
Richmond upon Thames,2022-04-15,0
Richmond upon Thames,2022-04-16,0
Richmond upon Thames,2022-04-17,0
Richmond upon Thames,2022-04-18,0
Richmond upon Thames,2022-04-19,98
Richmond upon Thames,2022-04-20,20
Richmond upon Thames,2022-04-21,16
Richmond upon Thames,2022-04-22,10
Richmond upon Thames,2022-04-23,0
Richmond upon Thames,2022-04-24,0
Richmond upon Thames,2022-04-25,29
Richmond upon Thames,2022-04-26,0
Richmond upon Thames,2022-04-27,20
Richmond upon Thames,2022-04-28,14
Richmond upon Thames,2022-04-29,10
Richmond upon Thames,2022-04-30,0
Richmond upon Thames,2022-05-01,0
Richmond upon Thames,2022-05-02,0
Richmond upon Thames,2022-05-03,28
Richmond upon Thames,2022-05-04,16
Richmond upon Thames,2022-05-05,8
Richmond upon Thames,2022-05-06,9
Richmond upon Thames,2022-05-07,0
Richmond upon Thames,2022-05-08,0
Richmond upon Thames,2022-05-09,25
Richmond upon Thames,2022-05-10,11
Richmond upon Thames,2022-05-11,9
Richmond upon Thames,2022-05-12,7
Richmond upon Thames,2022-05-13,6
Richmond upon Thames,2022-05-14,0
Richmond upon Thames,2022-05-15,0
Richmond upon Thames,2022-05-16,21
Richmond upon Thames,2022-05-17,7
Richmond upon Thames,2022-05-18,9
Richmond upon Thames,2022-05-19,6
Richmond upon Thames,2022-05-20,9
Richmond upon Thames,2022-05-21,0
Richmond upon Thames,2022-05-22,0
Richmond upon Thames,2022-05-23,16
Richmond upon Thames,2022-05-24,9
Richmond upon Thames,2022-05-25,9
Richmond upon Thames,2022-05-26,7
Richmond upon Thames,2022-05-27,6
Richmond upon Thames,2022-05-28,0
Richmond upon Thames,2022-05-29,0
Richmond upon Thames,2022-05-30,20
Richmond upon Thames,2022-05-31,5
Richmond upon Thames,2022-06-01,6
Richmond upon Thames,2022-06-02,0
Richmond upon Thames,2022-06-03,0
Richmond upon Thames,2022-06-04,0
Richmond upon Thames,2022-06-05,0
Richmond upon Thames,2022-06-06,32
Richmond upon Thames,2022-06-07,12
Richmond upon Thames,2022-06-08,13
Richmond upon Thames,2022-06-09,13
Richmond upon Thames,2022-06-10,12
Richmond upon Thames,2022-06-11,0
Richmond upon Thames,2022-06-12,0
Richmond upon Thames,2022-06-13,32
Richmond upon Thames,2022-06-14,14
Richmond upon Thames,2022-06-15,17
Richmond upon Thames,2022-06-16,19
Richmond upon Thames,2022-06-17,16
Richmond upon Thames,2022-06-18,0
Richmond upon Thames,2022-06-19,0
Richmond upon Thames,2022-06-20,44
Richmond upon Thames,2022-06-21,17
Richmond upon Thames,2022-06-22,21
Richmond upon Thames,2022-06-23,21
Richmond upon Thames,2022-06-24,21
Richmond upon Thames,2022-06-25,0
Richmond upon Thames,2022-06-26,0
Richmond upon Thames,2022-06-27,56
Richmond upon Thames,2022-06-28,20
Richmond upon Thames,2022-06-29,27
Richmond upon Thames,2022-06-30,20
Richmond upon Thames,2022-07-01,23
Richmond upon Thames,2022-07-02,0
Richmond upon Thames,2022-07-03,0
Richmond upon Thames,2022-07-04,0
Richmond upon Thames,2022-07-05,0
Richmond upon Thames,2022-07-06,141
Richmond upon Thames,2022-07-07,0
Richmond upon Thames,2022-07-08,0
Richmond upon Thames,2022-07-09,0
Richmond upon Thames,2022-07-10,0
Richmond upon Thames,2022-07-11,0
Richmond upon Thames,2022-07-12,0
Richmond upon Thames,2022-07-13,171
Richmond upon Thames,2022-07-14,0
Richmond upon Thames,2022-07-15,0
Richmond upon Thames,2022-07-16,0
Richmond upon Thames,2022-07-17,0
Richmond upon Thames,2022-07-18,0
Richmond upon Thames,2022-07-19,0
Richmond upon Thames,2022-07-20,120
Richmond upon Thames,2022-07-21,0
Richmond upon Thames,2022-07-22,0
Richmond upon Thames,2022-07-23,0
Richmond upon Thames,2022-07-24,0
Richmond upon Thames,2022-07-25,0
Richmond upon Thames,2022-07-26,0
Richmond upon Thames,2022-07-27,77
Richmond upon Thames,2022-07-28,0
Richmond upon Thames,2022-07-29,0
Richmond upon Thames,2022-07-30,0
Richmond upon Thames,2022-07-31,0
Richmond upon Thames,2022-08-01,0
Richmond upon Thames,2022-08-02,0
Richmond upon Thames,2022-08-03,46
Richmond upon Thames,2022-08-04,0
Richmond upon Thames,2022-08-05,0
Richmond upon Thames,2022-08-06,0
Richmond upon Thames,2022-08-07,0
Richmond upon Thames,2022-08-08,0
Richmond upon Thames,2022-08-09,0
Richmond upon Thames,2022-08-10,35
Richmond upon Thames,2022-08-11,0
Richmond upon Thames,2022-08-12,0
Richmond upon Thames,2022-08-13,0
Richmond upon Thames,2022-08-14,0
Richmond upon Thames,2022-08-15,0
Richmond upon Thames,2022-08-16,0
Richmond upon Thames,2022-08-17,27
Richmond upon Thames,2022-08-18,0
Richmond upon Thames,2022-08-19,0
Richmond upon Thames,2022-08-20,0
Richmond upon Thames,2022-08-21,0
Richmond upon Thames,2022-08-22,0
Richmond upon Thames,2022-08-23,0
Richmond upon Thames,2022-08-24,26
Richmond upon Thames,2022-08-25,0
Richmond upon Thames,2022-08-26,0
Richmond upon Thames,2022-08-27,0
